-8.560781548997864476e-03,5.237184006445764692e-03,-5.237184006445764692e-03,-8.560781548997864476e-03,9.033739550810755858e+00,-1.079464195790109882e+00
5.190311418685089606e-03,8.650519031141869208e-03,-8.650519031141869208e-03,5.190311418685089606e-03,2.979238754325259642e+00,-5.034602076124567560e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00
8.698353525939728215e-03,-5.281143212177694980e-03,5.281143212177694980e-03,8.698353525939728215e-03,-1.017396707051879456e+00,1.010562286424355305e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.416551283416755957e-02,3.514751304718287481e-03,-3.514751304718287481e-03,1.416551283416755957e-02,-2.996591756310576393e+00,-5.074342315475556475e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
8.889852558543021033e-03,-5.420641803989592264e-03,5.420641803989592264e-03,8.889852558543021033e-03,-1.003902862098872584e+00,9.535993061578490471e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00
5.369863013698683574e-03,8.986301369863013838e-03,-8.986301369863013838e-03,5.369863013698683574e-03,4.138191780821918186e+00,-4.972821917808219361e+00
-8.934337997847152657e-03,5.274488697524219727e-03,-5.274488697524219727e-03,-8.934337997847152657e-03,8.897201291711517968e+00,-8.067814854682454628e-01
8.986301369863003430e-03,-5.369863013698629797e-03,5.369863013698629797e-03,8.986301369863003430e-03,-1.915287671232876798e+00,-1.847671232876712255e-01
5.316792202038067572e-03,9.082853345148427307e-03,-9.082853345148427307e-03,5.316792202038067572e-03,2.241027913159060692e+00,-4.921577315019938226e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00
9.137055837563412553e-03,-5.414551607445008442e-03,5.414551607445008442e-03,9.137055837563412553e-03,-2.918443316412859367e+00,-2.582064297800338304e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.019727571629870155e-02,1.338656646312822926e-02,-1.338656646312822926e-02,2.019727571629870155e-02,-2.254814466885862068e+00,-1.029098168154062876e+01
-9.335023625677063563e-03,5.301371441742537549e-03,-5.301371441742537549e-03,-9.335023625677063563e-03,7.896392762475509919e+00,-5.954823095539932831e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00
9.394081728510972340e-03,-5.401596993893847259e-03,5.401596993893847259e-03,9.394081728510972340e-03,-1.888210427430718541e+00,5.857209957726632332e-01
5.341246290801127117e-03,9.495548961424331996e-03,-9.495548961424331996e-03,5.341246290801127117e-03,1.468249258160237325e+00,-4.900890207715133506e+00
9.557222356641581484e-03,-5.443987418340188837e-03,5.443987418340188837e-03,9.557222356641581484e-03,-1.916162593757561039e+00,5.471812242922816649e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
7.273608922293561818e-04,2.460904352042671966e-02,-2.460904352042671966e-02,7.273608922293561818e-04,8.084373863498605317e+00,-1.014535095163050116e+01
-1.991614255765195018e-02,-1.362683438155136255e-02,1.362683438155136255e-02,-1.991614255765195018e-02,8.620545073375261325e+00,9.050314465408805020e+00
9.495548961424349343e-03,-5.341246290801186965e-03,5.341246290801186965e-03,9.495548961424349343e-03,-2.767952522255193060e+00,4.569732937685460072e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.278310940499020276e-03,9.596928982725527052e-03,-9.596928982725527052e-03,5.278310940499020276e-03,1.607485604606526008e+00,-4.759117082533589560e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00
9.661244955362580100e-03,-5.380946557417145594e-03,5.380946557417145594e-03,9.661244955362580100e-03,-2.760058701235171608e+00,3.853491500550323967e-01
5.315203955500669153e-03,9.765142150803460958e-03,-9.765142150803460958e-03,5.315203955500669153e-03,4.695426452410383256e+00,-5.745611866501854514e+00
-9.698145229724786098e-03,5.212753060977088487e-03,-5.212753060977088487e-03,-9.698145229724786098e-03,6.681779609649654894e+00,-2.664565401866892946e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00
9.765142150803374221e-03,-5.315203955500617979e-03,5.315203955500617979e-03,9.765142150803374221e-03,-2.682571075401730454e+00,2.576019777503090191e-01
5.246720799500392829e-03,9.868831980012492816e-03,-9.868831980012492816e-03,5.246720799500392829e-03,1.797751405371642797e+00,-4.689943785134291332e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.532517707662583994e-02,4.764971023824855073e-03,-4.764971023824855073e-03,1.532517707662583994e-02,-3.844301352221506818e+00,-5.581841596909208114e+00
-5.351681957186493754e-03,-9.938837920489296610e-03,9.938837920489296610e-03,-5.351681957186493754e-03,2.166666666666666519e+00,4.666666666666666963e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00
5.280103026400473354e-03,1.004507405022537006e-02,-1.004507405022537006e-02,5.280103026400473354e-03,9.052157115260786036e-01,-4.668126207340630884e+00
1.011826544021032781e-02,-5.387647831800262965e-03,5.387647831800262965e-03,1.011826544021032781e-02,-2.700000000000000178e+00,-9.000000000000000222e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.504910087998978518e-02,2.027802576202014997e-02,-2.027802576202014997e-02,-1.504910087998978518e-02,1.318416018365004483e+01,-4.536283637291162130e+00
-2.008819206271439395e-02,-1.445369916707496365e-02,1.445369916707496365e-02,-2.008819206271439395e-02,5.557814796668299806e+00,8.919647231749141980e+00
1.514768997727844457e-02,4.796768492804847142e-03,-4.796768492804847142e-03,1.514768997727844457e-02,-3.545821762181267545e+00,-5.539510224690734397e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.004507405022536659e-02,-5.280103026400514987e-03,5.280103026400514987e-03,1.004507405022536659e-02,-3.548100450740502065e+00,6.052801030264004858e-03
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.240134340890011622e-02,4.617968094038623315e-03,-4.617968094038623315e-03,4.240134340890011622e-02,-1.398152812762384478e+01,-1.050293870696893350e+01
-1.572668112798270013e-02,-4.880694143167028237e-03,4.880694143167028237e-03,-1.572668112798270013e-02,5.580802603036876697e+00,4.628524945770065457e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
